,Year,Month,Day,'TEMPERATURE_x, AIR AVERAGE (deg f)','TEMPERATURE_y, AIR MINIMUM (deg f)','TEMPERATURE, AIR MAXIMUM (deg f)',Rain
1638,2012,4,29,0,60,0,54,0,72,1.27
1639,2012,4,30,0,57,0,54,0,64,1.27
1640,2012,5,1,0,53,0,51,0,55,0.24
1641,2012,5,2,0,53,0,51,0,56,0.24
1642,2012,5,3,0,55,0,51,0,62,0.24
1643,2012,5,4,0,58,0,52,0,68,0.24
1644,2012,5,5,0,60,0,50,0,72,0.24
1645,2012,5,6,0,58,0,51,0,72,0.24
1646,2012,5,7,0,62,0,50,0,76,0.24
1647,2012,5,8,0,69,0,58,0,80,0.24
1648,2012,5,9,0,72,0,57,0,82,0.24
1649,2012,5,10,0,59,0,51,0,74,0.24
1650,2012,5,11,0,59,0,50,0,72,0.24
1651,2012,5,12,0,61,0,52,0,76,0.24
1652,2012,5,13,0,62,0,51,0,77,0.24
1653,2012,5,14,0,65,0,51,0,79,0.24
1654,2012,5,15,0,64,0,52,0,75,0.24
1655,2012,5,16,0,69,0,59,0,80,0.24
1656,2012,5,17,0,65,0,53,0,77,0.24
1657,2012,5,18,0,59,0,53,0,71,0.24
1658,2012,5,19,0,61,0,51,0,77,0.24
1659,2012,5,20,0,70,0,53,0,86,0.24
1660,2012,5,21,0,73,0,63,0,84,0.24
1661,2012,5,22,0,69,0,56,0,80,0.24
1662,2012,5,23,0,61,0,53,0,75,0.24
1663,2012,5,24,0,57,0,53,0,64,0.24
1664,2012,5,25,0,54,0,48,0,61,0.24
1665,2012,5,26,0,54,0,47,0,65,0.24
1666,2012,5,27,0,61,0,47,0,74,0.24
1667,2012,5,28,0,69,0,60,0,81,0.24
1668,2012,5,29,0,69,0,60,0,80,0.24
1669,2012,5,30,0,64,0,54,0,77,0.24
1670,2012,5,31,0,67,0,52,0,82,0.24
1671,2012,6,1,0,65,0,56,0,79,0.03
1672,2012,6,2,0,62,0,55,0,77,0.03
1673,2012,6,3,0,61,0,54,0,74,0.03
1674,2012,6,4,0,59,0,54,0,68,0.03
1675,2012,6,5,0,61,0,55,0,71,0.03
1676,2012,6,6,0,65,0,52,0,76,0.03
1677,2012,6,7,0,68,0,60,0,80,0.03
1678,2012,6,8,0,65,0,54,0,76,0.03
1679,2012,6,9,0,65,0,54,0,72,0.03
1680,2012,6,10,0,m,0,m,0,m,0.03
1681,2012,6,11,0,m,0,m,0,m,0.03
1682,2012,6,12,0,67,0,55,0,77,0.03
1683,2012,6,13,0,61,0,53,0,73,0.03
1684,2012,6,14,0,59,0,52,0,74,0.03
1685,2012,6,15,0,58,0,53,0,69,0.03
1686,2012,6,16,0,63,0,55,0,76,0.03
1687,2012,6,17,0,71,0,57,0,85,0.03
1688,2012,6,18,0,66,0,55,0,80,0.03
1689,2012,6,19,0,61,0,53,0,75,0.03
1690,2012,6,20,0,63,0,53,0,76,0.03
1691,2012,6,21,0,62,0,54,0,75,0.03
1692,2012,6,22,0,63,0,52,0,77,0.03
1693,2012,6,23,0,64,0,52,0,77,0.03
1694,2012,6,24,0,67,0,56,0,79,0.03
1695,2012,6,25,0,66,0,57,0,78,0.03
1696,2012,6,26,0,69,0,59,0,80,0.03
1697,2012,6,27,0,72,0,62,0,83,0.03
1698,2012,6,28,0,73,0,65,0,83,0.03
1699,2012,6,29,0,72,0,64,0,83,0.03
1700,2012,6,30,0,68,0,60,0,80,0.03
1701,2012,7,1,0,66,0,54,0,78,0.08
1702,2012,7,2,0,63,0,55,0,77,0.08
1703,2012,7,3,0,62,0,55,0,75,0.08
1704,2012,7,4,0,61,0,55,0,72,0.08
1705,2012,7,5,0,61,0,56,0,72,0.08
1706,2012,7,6,0,66,0,57,0,78,0.08
1707,2012,7,7,0,70,0,60,0,79,0.08
1708,2012,7,8,0,75,0,65,0,84,0.08
1709,2012,7,9,0,80,0,72,0,88,0.08
1710,2012,7,10,0,79,0,64,0,93,0.08
1711,2012,7,11,0,77,0,65,0,92,0.08
1712,2012,7,12,0,77,0,63,0,88,0.08
1713,2012,7,13,0,78,0,72,0,90,0.08
1714,2012,7,14,0,72,0,58,0,84,0.08
1715,2012,7,15,0,64,0,55,0,78,0.08
1716,2012,7,16,0,61,0,53,0,75,0.08
1717,2012,7,17,0,63,0,54,0,75,0.08
1718,2012,7,18,0,75,0,57,0,84,0.08
1719,2012,7,19,0,80,0,73,0,89,0.08
1720,2012,7,20,0,78,0,69,0,87,0.08
1721,2012,7,21,0,76,0,68,0,85,0.08
1722,2012,7,22,0,70,0,59,0,82,0.08
1723,2012,7,23,0,68,0,59,0,80,0.08
1724,2012,7,24,0,66,0,56,0,80,0.08
1725,2012,7,25,0,64,0,54,0,80,0.08
1726,2012,7,26,0,65,0,53,0,79,0.08
1727,2012,7,27,0,64,0,54,0,78,0.08
1728,2012,7,28,0,72,0,62,0,81,0.08
1729,2012,7,29,0,71,0,63,0,80,0.08
1730,2012,7,30,0,70,0,61,0,80,0.08
1731,2012,7,31,0,70,0,63,0,80,0.08
1732,2012,9,1,0,79,0,71,0,89,0.02
1733,2012,9,2,0,77,0,71,0,86,0.02
1734,2012,9,3,0,80,0,73,0,90,0.02
1735,2012,9,4,0,81,0,75,0,92,0.02
1736,2012,9,5,0,78,0,70,0,86,0.02
1737,2012,9,6,0,76,0,69,0,85,0.02
1738,2012,9,7,0,75,0,68,0,85,0.02
1739,2012,9,8,0,77,0,71,0,87,0.02
1740,2012,9,9,0,80,0,68,0,93,0.02
1741,2012,9,10,0,77,0,69,0,87,0.02
1742,2012,9,11,0,69,0,64,0,76,0.02
1743,2012,9,12,0,71,0,64,0,85,0.02
1744,2012,9,13,0,82,0,69,0,93,0.02
1745,2012,9,14,0,92,0,85,0,102,0.02
1746,2012,9,15,0,90,0,83,0,99,0.02
1747,2012,9,16,0,79,0,68,0,88,0.02
1748,2012,9,17,0,74,0,66,0,82,0.02
1749,2012,9,18,0,76,0,68,0,84,0.02
1750,2012,9,19,0,78,0,70,0,88,0.02
1751,2012,9,20,0,83,0,77,0,91,0.02
1752,2012,9,21,0,80,0,70,0,91,0.02
1753,2012,9,22,0,81,0,73,0,93,0.02
1754,2012,9,23,0,84,0,78,0,97,0.02
1755,2012,9,24,0,76,0,67,0,86,0.02
1756,2012,9,25,0,67,0,58,0,79,0.02
1757,2012,9,26,0,66,0,56,0,80,0.02
1758,2012,9,27,0,72,0,59,0,85,0.02
1759,2012,9,28,0,77,0,71,0,86,0.02
1760,2012,9,29,0,81,0,72,0,91,0.02
1761,2012,9,30,0,86,0,79,0,94,0.02
1762,2012,10,1,0,91,0,85,0,100,1.12
1763,2012,10,2,0,87,0,81,0,95,1.12
1764,2012,10,3,0,76,0,64,0,86,1.12
1765,2012,10,4,0,64,0,55,0,78,1.12
1766,2012,10,5,0,64,0,55,0,76,1.12
1767,2012,10,6,0,67,0,61,0,78,1.12
1768,2012,10,7,0,67,0,60,0,78,1.12
1769,2012,10,8,0,64,0,57,0,75,1.12
1770,2012,10,9,0,62,0,55,0,71,1.12
1771,2012,10,10,0,60,0,56,0,69,1.12
1772,2012,10,11,0,56,0,52,0,64,1.12
1773,2012,10,12,0,57,0,53,0,65,1.12
1774,2012,10,13,0,65,0,54,0,77,1.12
1775,2012,10,14,0,80,0,73,0,90,1.12
1776,2012,10,15,0,80,0,75,0,89,1.12
1777,2012,10,16,0,80,0,74,0,90,1.12
1778,2012,10,17,0,85,0,77,0,94,1.12
1779,2012,10,18,0,68,0,62,0,82,1.12
1780,2012,10,19,0,66,0,60,0,76,1.12
1781,2012,10,20,0,59,0,58,0,63,1.12
1782,2012,10,21,0,60,0,57,0,68,1.12
1783,2012,10,22,0,58,0,54,0,67,1.12
1784,2012,10,23,0,57,0,52,0,66,1.12
1785,2012,10,24,0,59,0,51,0,68,1.12
1786,2012,10,25,0,67,0,56,0,78,1.12
1787,2012,10,26,0,71,0,66,0,75,1.12
1788,2012,10,27,0,78,0,71,0,86,1.12
1789,2012,10,28,0,76,0,69,0,84,1.12
1790,2012,10,29,0,72,0,67,0,82,1.12
1791,2012,10,30,0,70,0,62,0,79,1.12
1792,2012,10,31,0,63,0,54,0,71,1.12
1793,2012,11,1,0,55,0,49,0,66,0.73
1794,2012,11,2,0,57,0,49,0,69,0.73
1795,2012,11,3,0,69,0,58,0,78,0.73
1796,2012,11,4,0,78,0,70,0,88,0.73
1797,2012,11,5,0,81,0,76,0,90,0.73
1798,2012,11,6,0,73,0,65,0,81,0.73
1799,2012,11,7,0,63,0,52,0,71,0.73
1800,2012,11,8,0,54,0,50,0,59,0.73
1801,2012,11,9,0,51,0,46,0,56,0.73
1802,2012,11,10,0,50,0,44,0,59,0.73
1803,2012,11,11,0,53,0,44,0,60,0.73
1804,2012,11,12,0,61,0,53,0,72,0.73
1805,2012,11,13,0,71,0,62,0,80,0.73
1806,2012,11,14,0,68,0,62,0,75,0.73
1807,2012,11,15,0,61,0,56,0,67,0.73
1808,2012,11,16,0,59,0,55,0,68,0.73
1809,2012,11,17,0,58,0,54,0,63,0.73
1810,2012,11,18,0,57,0,52,0,66,0.73
1811,2012,11,19,0,58,0,52,0,68,0.73
1812,2012,11,20,0,61,0,55,0,71,0.73
1813,2012,11,21,0,59,0,55,0,65,0.73
1814,2012,11,22,0,63,0,53,0,70,0.73
1815,2012,11,23,0,73,0,68,0,81,0.73
1816,2012,11,24,0,75,0,68,0,87,0.73
1817,2012,11,25,0,63,0,50,0,69,0.73
1818,2012,11,26,0,56,0,47,0,66,0.73
1819,2012,11,27,0,58,0,50,0,70,0.73
1820,2012,11,28,0,55,0,49,0,65,0.73
1821,2012,11,29,0,57,0,53,0,61,0.73
1822,2012,11,30,0,58,0,56,0,59,0.73
1823,2012,12,1,0,56,0,53,0,61,2.32
1824,2012,12,2,0,55,0,54,0,58,2.32
1825,2012,12,3,0,57,0,53,0,62,2.32
1826,2012,12,4,0,58,0,53,0,65,2.32
1827,2012,12,5,0,60,0,52,0,68,2.32
1828,2012,12,6,0,56,0,50,0,64,2.32
1829,2012,12,7,0,63,0,54,0,69,2.32
1830,2012,12,8,0,58,0,53,0,64,2.32
1831,2012,12,9,0,58,0,46,0,65,2.32
1832,2012,12,10,0,65,0,60,0,74,2.32
1833,2012,12,11,0,60,0,50,0,70,2.32
1834,2012,12,12,0,52,0,49,0,56,2.32
1835,2012,12,13,0,48,0,45,0,52,2.32
1836,2012,12,14,0,45,0,41,0,52,2.32
1837,2012,12,15,0,47,0,41,0,55,2.32
1838,2012,12,16,0,48,0,45,0,50,2.32
1839,2012,12,17,0,52,0,49,0,57,2.32
1840,2012,12,18,0,48,0,40,0,53,2.32
1841,2012,12,19,0,46,0,38,0,52,2.32
1842,2012,12,20,0,55,0,46,0,64,2.32
1843,2012,12,21,0,54,0,48,0,61,2.32
1844,2012,12,22,0,51,0,45,0,58,2.32
1845,2012,12,23,0,50,0,47,0,57,2.32
1846,2012,12,24,0,52,0,47,0,57,2.32
1847,2012,12,25,0,51,0,47,0,56,2.32
1848,2012,12,26,0,48,0,45,0,54,2.32
1849,2012,12,27,0,49,0,43,0,57,2.32
1850,2012,12,28,0,51,0,45,0,59,2.32
1851,2012,12,29,0,45,0,43,0,48,2.32
1852,2012,12,30,0,44,0,41,0,50,2.32
1853,2012,12,31,0,47,0,42,0,54,2.32
1854,2013,1,1,0,48,0,44,0,53,1.61
1855,2013,1,2,0,54,0,48,0,61,1.61
1856,2013,1,3,0,57,0,53,0,63,1.61
1857,2013,1,4,0,55,0,51,0,62,1.61
1858,2013,1,5,0,53,0,46,0,60,1.61
1859,2013,1,6,0,46,0,43,0,51,1.61
1860,2013,1,7,0,53,0,43,0,61,1.61
1861,2013,1,8,0,63,0,57,0,68,1.61
1862,2013,1,9,0,58,0,46,0,65,1.61
1863,2013,1,10,0,45,0,37,0,53,1.61
1864,2013,1,11,0,41,0,37,0,52,1.61
1865,2013,1,12,0,43,0,37,0,53,1.61
1866,2013,1,13,0,44,0,37,0,52,1.61
1867,2013,1,14,0,41,0,34,0,46,1.61
1868,2013,1,15,0,49,0,39,0,57,1.61
1869,2013,1,16,0,59,0,51,0,66,1.61
1870,2013,1,17,0,64,0,61,0,68,1.61
1871,2013,1,18,0,64,0,61,0,70,1.61
1872,2013,1,19,0,65,0,60,0,71,1.61
1873,2013,1,20,0,66,0,62,0,72,1.61
1874,2013,1,21,0,67,0,63,0,77,1.61
1875,2013,1,22,0,69,0,64,0,79,1.61
1876,2013,1,23,0,67,0,55,0,75,1.61
1877,2013,1,24,0,56,0,50,0,61,1.61
1878,2013,1,25,0,58,0,55,0,61,1.61
1879,2013,1,26,0,55,0,51,0,59,1.61
1880,2013,1,27,0,48,0,41,0,53,1.61
1881,2013,1,28,0,46,0,40,0,55,1.61
1882,2013,1,29,0,48,0,43,0,56,1.61
1883,2013,1,30,0,56,0,46,0,67,1.61
1884,2013,1,31,0,65,0,56,0,72,1.61
1885,2013,2,1,0,65,0,61,0,73,0.72
1886,2013,2,2,0,66,0,62,0,72,0.72
1887,2013,2,3,0,62,0,57,0,71,0.72
1888,2013,2,4,0,59,0,47,0,66,0.72
1889,2013,2,5,0,49,0,44,0,54,0.72
1890,2013,2,6,0,50,0,45,0,60,0.72
1891,2013,2,7,0,49,0,45,0,58,0.72
1892,2013,2,8,0,41,0,38,0,45,0.72
1893,2013,2,9,0,44,0,38,0,52,0.72
1894,2013,2,10,0,44,0,41,0,48,0.72
1895,2013,2,11,0,48,0,42,0,55,0.72
1896,2013,2,12,0,51,0,45,0,61,0.72
1897,2013,2,13,0,56,0,50,0,63,0.72
1898,2013,2,14,0,63,0,54,0,72,0.72
1899,2013,2,15,0,66,0,59,0,72,0.72
1900,2013,2,16,0,69,0,58,0,79,0.72
1901,2013,2,17,0,55,0,44,0,65,0.72
1902,2013,2,18,0,48,0,41,0,62,0.72
1903,2013,2,19,0,43,0,38,0,46,0.72
1904,2013,2,20,0,44,0,35,0,55,0.72
1905,2013,2,21,0,47,0,43,0,55,0.72
1906,2013,2,22,0,52,0,44,0,63,0.72
1907,2013,2,23,0,52,0,45,0,61,0.72
1908,2013,2,24,0,52,0,46,0,58,0.72
1909,2013,2,25,0,55,0,47,0,66,0.72
1910,2013,2,26,0,57,0,47,0,68,0.72
1911,2013,2,27,0,61,0,55,0,68,0.72
1912,2013,2,28,0,65,0,58,0,76,0.72
1913,2013,3,1,0,71,0,64,0,79,0.62
1914,2013,3,2,0,71,0,62,0,82,0.62
1915,2013,3,3,0,59,0,47,0,70,0.62
1916,2013,3,4,0,54,0,47,0,67,0.62
1917,2013,3,5,0,50,0,46,0,62,0.62
1918,2013,3,6,0,50,0,43,0,60,0.62
1919,2013,3,7,0,48,0,45,0,56,0.62
1920,2013,3,8,0,44,0,40,0,49,0.62
1921,2013,3,9,0,50,0,43,0,59,0.62
1922,2013,3,10,0,61,0,49,0,70,0.62
1923,2013,3,11,0,64,0,58,0,74,0.62
1924,2013,3,12,0,70,0,63,0,78,0.62
1925,2013,3,13,0,76,0,69,0,86,0.62
1926,2013,3,14,0,76,0,68,0,84,0.62
1927,2013,3,15,0,70,0,60,0,78,0.62
1928,2013,3,16,0,57,0,47,0,68,0.62
1929,2013,3,17,0,54,0,46,0,69,0.62
1930,2013,3,18,0,51,0,47,0,60,0.62
1931,2013,3,19,0,55,0,46,0,69,0.62
1932,2013,3,20,0,60,0,54,0,69,0.62
1933,2013,3,21,0,58,0,51,0,69,0.62
1934,2013,3,22,0,55,0,47,0,69,0.62
1935,2013,3,23,0,57,0,48,0,69,0.62
1936,2013,3,24,0,62,0,53,0,74,0.62
1937,2013,3,25,0,64,0,57,0,76,0.62
1938,2013,3,26,0,57,0,49,0,70,0.62
1939,2013,3,27,0,55,0,47,0,68,0.62
1940,2013,3,28,0,60,0,47,0,73,0.62
1941,2013,3,29,0,60,0,48,0,74,0.62
1942,2013,3,30,0,59,0,50,0,72,0.62
1943,2013,3,31,0,55,0,49,0,67,0.62
1944,2013,4,1,0,53,0,48,0,61,0.06
1945,2013,4,2,0,57,0,48,0,69,0.06
1946,2013,4,3,0,61,0,50,0,77,0.06
1947,2013,4,4,0,60,0,49,0,74,0.06
1948,2013,4,5,0,56,0,51,0,69,0.06
1949,2013,4,6,0,57,0,50,0,69,0.06
1950,2013,4,7,0,57,0,49,0,72,0.06
1951,2013,4,8,0,53,0,48,0,63,0.06
1952,2013,4,9,0,60,0,51,0,71,0.06
1953,2013,4,10,0,67,0,58,0,79,0.06
1954,2013,4,11,0,61,0,50,0,73,0.06
1955,2013,4,12,0,57,0,49,0,72,0.06
1956,2013,4,13,0,52,0,48,0,63,0.06
1957,2013,4,14,0,51,0,47,0,59,0.06
1958,2013,4,15,0,51,0,46,0,58,0.06
1959,2013,4,16,0,50,0,43,0,59,0.06
1960,2013,4,17,0,58,0,49,0,69,0.06
1961,2013,4,18,0,64,0,56,0,76,0.06
1962,2013,4,19,0,71,0,59,0,84,0.06
1963,2013,4,20,0,70,0,59,0,82,0.06
1964,2013,4,21,0,68,0,56,0,80,0.06
1965,2013,4,22,0,58,0,47,0,74,0.06
1966,2013,4,23,0,58,0,49,0,75,0.06
1967,2013,4,24,0,52,0,50,0,55,0.06
1968,2013,4,25,0,57,0,50,0,69,0.06
1969,2013,4,26,0,63,0,52,0,73,0.06
1970,2013,4,27,0,67,0,59,0,77,0.06
1971,2013,4,28,0,63,0,51,0,78,0.06
1972,2013,4,29,0,58,0,50,0,73,0.06
1973,2013,4,30,0,56,0,50,0,68,0.06
1974,2013,5,1,0,61,0,53,0,77,0.45
1975,2013,5,2,0,76,0,54,0,86,0.45
1976,2013,5,3,0,80,0,70,0,91,0.45
1977,2013,5,4,0,63,0,53,0,73,0.45
1978,2013,5,5,0,55,0,51,0,59,0.45
1979,2013,5,6,0,54,0,51,0,57,0.45
1980,2013,5,7,0,56,0,50,0,66,0.45
1981,2013,5,8,0,57,0,52,0,64,0.45
1982,2013,5,9,0,58,0,52,0,70,0.45
1983,2013,5,10,0,65,0,51,0,76,0.45
1984,2013,5,11,0,74,0,60,0,87,0.45
1985,2013,5,12,0,84,0,76,0,92,0.45
1986,2013,5,13,0,86,0,78,0,96,0.45
1987,2013,5,14,0,69,0,54,0,81,0.45
1988,2013,5,15,0,60,0,51,0,73,0.45
1989,2013,5,16,0,59,0,51,0,72,0.45
1990,2013,5,17,0,60,0,54,0,69,0.45
1991,2013,5,18,0,61,0,54,0,72,0.45
1992,2013,5,19,0,62,0,53,0,74,0.45
1993,2013,5,20,0,67,0,57,0,82,0.45
1994,2013,5,21,0,63,0,54,0,82,0.45
1995,2013,5,22,0,60,0,54,0,72,0.45
1996,2013,5,23,0,59,0,53,0,69,0.45
1997,2013,5,24,0,59,0,52,0,70,0.45
1998,2013,5,25,0,59,0,51,0,71,0.45
1999,2013,5,26,0,59,0,50,0,69,0.45
2000,2013,5,27,0,60,0,51,0,73,0.45
2001,2013,5,28,0,62,0,54,0,72,0.45
2002,2013,5,29,0,65,0,55,0,79,0.45
2003,2013,5,30,0,65,0,56,0,78,0.45
2004,2013,5,31,0,65,0,55,0,78,0.45
2005,2013,6,1,0,66,0,55,0,83,0.03
2006,2013,6,2,0,62,0,56,0,73,0.03
2007,2013,6,3,0,61,0,55,0,73,0.03
2008,2013,6,4,0,61,0,55,0,73,0.03
2009,2013,6,5,0,62,0,54,0,74,0.03
2010,2013,6,6,0,61,0,53,0,73,0.03
2011,2013,6,7,0,62,0,54,0,76,0.03
2012,2013,6,8,0,61,0,55,0,72,0.03
2013,2013,6,9,0,61,0,54,0,74,0.03
2014,2013,6,10,0,62,0,53,0,74,0.03
2015,2013,6,11,0,69,0,56,0,84,0.03
2016,2013,6,12,0,61,0,57,0,72,0.03
2017,2013,6,13,0,64,0,56,0,76,0.03
2018,2013,6,14,0,61,0,53,0,75,0.03
2019,2013,6,15,0,60,0,53,0,73,0.03
2020,2013,6,16,0,64,0,52,0,76,0.03
2021,2013,6,17,0,68,0,60,0,79,0.03
2022,2013,6,18,0,67,0,57,0,78,0.03
2023,2013,6,19,0,65,0,56,0,77,0.03
2024,2013,6,20,0,69,0,61,0,78,0.03
2025,2013,6,21,0,68,0,61,0,79,0.03
2026,2013,6,22,0,65,0,55,0,76,0.03
2027,2013,6,23,0,61,0,53,0,73,0.03
2028,2013,6,24,0,62,0,55,0,72,0.03
2029,2013,6,25,0,66,0,57,0,75,0.03
2030,2013,6,26,0,75,0,64,0,85,0.03
2031,2013,6,27,0,80,0,68,0,91,0.03
2032,2013,6,28,0,83,0,75,0,91,0.03
2033,2013,6,29,0,86,0,80,0,93,0.03
2034,2013,6,30,0,82,0,72,0,91,0.03
2035,2013,7,1,0,79,0,71,0,94,0.04
2036,2013,7,2,0,77,0,70,0,82,0.04
2037,2013,7,3,0,74,0,67,0,84,0.04
2038,2013,7,4,0,71,0,59,0,85,0.04
2039,2013,7,5,0,66,0,58,0,79,0.04
2040,2013,7,6,0,67,0,59,0,79,0.04
2041,2013,7,7,0,71,0,60,0,84,0.04
2042,2013,7,8,0,81,0,70,0,90,0.04
2043,2013,7,9,0,80,0,71,0,85,0.04
2044,2013,7,10,0,71,0,66,0,77,0.04
2045,2013,7,11,0,68,0,65,0,76,0.04
2046,2013,7,12,0,70,0,60,0,81,0.04
2047,2013,7,13,0,70,0,58,0,82,0.04
2048,2013,7,14,0,73,0,63,0,86,0.04
2049,2013,7,15,0,75,0,66,0,84,0.04
2050,2013,7,16,0,74,0,66,0,84,0.04
2051,2013,7,17,0,77,0,70,0,86,0.04
2052,2013,7,18,0,74,0,67,0,84,0.04
2053,2013,7,19,0,69,0,58,0,79,0.04
2054,2013,7,20,0,63,0,58,0,74,0.04
2055,2013,7,21,0,64,0,60,0,71,0.04
2056,2013,7,22,0,70,0,62,0,82,0.04
2057,2013,7,23,0,70,0,63,0,80,0.04
2058,2013,7,24,0,71,0,63,0,82,0.04
2059,2013,7,25,0,69,0,58,0,81,0.04
2060,2013,7,26,0,70,0,60,0,84,0.04
2061,2013,7,27,0,68,0,58,0,80,0.04
2062,2013,7,28,0,64,0,57,0,77,0.04
2063,2013,7,29,0,64,0,55,0,78,0.04
2064,2013,7,30,0,63,0,55,0,78,0.04
2065,2013,7,31,0,61,0,55,0,74,0.04
2066,2013,8,1,0,63,0,55,0,77,0.01
2067,2013,8,2,0,64,0,56,0,78,0.01
2068,2013,8,3,0,63,0,55,0,77,0.01
2069,2013,8,4,0,67,0,56,0,79,0.01
2070,2013,8,5,0,69,0,59,0,81,0.01
2071,2013,8,6,0,65,0,54,0,79,0.01
2072,2013,8,7,0,66,0,53,0,79,0.01
2073,2013,8,8,0,67,0,58,0,79,0.01
2074,2013,8,9,0,64,0,55,0,76,0.01
2075,2013,8,10,0,63,0,53,0,75,0.01
2076,2013,8,11,0,67,0,57,0,80,0.01
2077,2013,8,12,0,66,0,54,0,81,0.01
2078,2013,8,13,0,68,0,56,0,83,0.01
2079,2013,8,14,0,70,0,61,0,83,0.01
2080,2013,8,15,0,77,0,68,0,87,0.01
2081,2013,8,16,0,78,0,69,0,86,0.01
2082,2013,8,17,0,79,0,70,0,88,0.01
2083,2013,8,18,0,74,0,61,0,81,0.01
2084,2013,8,19,0,70,0,62,0,82,0.01
2085,2013,8,20,0,73,0,61,0,85,0.01
2086,2013,8,21,0,78,0,69,0,90,0.01
2087,2013,8,22,0,81,0,73,0,90,0.01
2088,2013,8,23,0,78,0,70,0,88,0.01
2089,2013,8,24,0,75,0,66,0,85,0.01
2090,2013,8,25,0,79,0,71,0,86,0.01
2091,2013,8,26,0,81,0,77,0,89,0.01
2092,2013,8,27,0,80,0,74,0,88,0.01
2093,2013,8,28,0,82,0,77,0,91,0.01
2094,2013,8,29,0,85,0,78,0,94,0.01
2095,2013,8,30,0,83,0,76,0,90,0.01
2096,2013,8,31,0,79,0,73,0,88,0.01
2097,2013,10,1,0,68,0,56,0,81,0.52
2098,2013,10,2,0,61,0,53,0,74,0.52
2099,2013,10,3,0,61,0,56,0,70,0.52
2100,2013,10,4,0,69,0,55,0,78,0.52
2101,2013,10,5,0,74,0,66,0,82,0.52
2102,2013,10,6,0,78,0,71,0,89,0.52
2103,2013,10,7,0,73,0,63,0,82,0.52
2104,2013,10,8,0,60,0,54,0,70,0.52
2105,2013,10,9,0,51,0,48,0,55,0.52
2106,2013,10,10,0,55,0,48,0,66,0.52
2107,2013,10,11,0,62,0,54,0,72,0.52
2108,2013,10,12,0,63,0,55,0,72,0.52
2109,2013,10,13,0,57,0,52,0,68,0.52
2110,2013,10,14,0,70,0,55,0,79,0.52
2111,2013,10,15,0,73,0,68,0,83,0.52
2112,2013,10,16,0,72,0,65,0,83,0.52
2113,2013,10,17,0,71,0,65,0,80,0.52
2114,2013,10,18,0,73,0,65,0,85,0.52
2115,2013,10,19,0,76,0,67,0,85,0.52
2116,2013,10,20,0,70,0,66,0,77,0.52
2117,2013,10,21,0,68,0,62,0,76,0.52
2118,2013,10,22,0,64,0,53,0,76,0.52
2119,2013,10,23,0,57,0,52,0,66,0.52
2120,2013,10,24,0,57,0,53,0,68,0.52
2121,2013,10,25,0,61,0,52,0,74,0.52
2122,2013,10,26,0,74,0,67,0,81,0.52
2123,2013,10,27,0,64,0,54,0,73,0.52
2124,2013,10,28,0,52,0,50,0,56,0.52
2125,2013,10,29,0,53,0,48,0,61,0.52
2126,2013,10,30,0,m,0,m,0,m,0.52
2127,2013,10,31,0,m,0,m,0,m,0.52
2128,2013,11,1,0,m,0,m,0,m,0.81
2129,2013,11,2,0,m,0,m,0,m,0.81
2130,2013,11,3,0,56,0,51,0,66,0.81
2131,2013,11,4,0,54,0,51,0,61,0.81
2132,2013,11,5,0,62,0,53,0,69,0.81
2133,2013,11,6,0,70,0,62,0,76,0.81
2134,2013,11,7,0,74,0,68,0,82,0.81
2135,2013,11,8,0,69,0,62,0,77,0.81
2136,2013,11,9,0,67,0,61,0,76,0.81
2137,2013,11,10,0,67,0,60,0,82,0.81
2138,2013,11,11,0,69,0,63,0,79,0.81
2139,2013,11,12,0,77,0,68,0,82,0.81
2140,2013,11,13,0,81,0,76,0,91,0.81
2141,2013,11,14,0,76,0,63,0,86,0.81
2142,2013,11,15,0,56,0,51,0,63,0.81
2143,2013,11,16,0,54,0,50,0,59,0.81
2144,2013,11,17,0,56,0,52,0,63,0.81
2145,2013,11,18,0,55,0,50,0,64,0.81
2146,2013,11,19,0,54,0,51,0,62,0.81
2147,2013,11,20,0,54,0,51,0,60,0.81
2148,2013,11,21,0,53,0,50,0,55,0.81
2149,2013,11,22,0,50,0,47,0,52,0.81
2150,2013,11,23,0,52,0,48,0,59,0.81
2151,2013,11,24,0,55,0,50,0,62,0.81
2152,2013,11,25,0,60,0,53,0,71,0.81
2153,2013,11,26,0,66,0,61,0,74,0.81
2154,2013,11,27,0,63,0,57,0,70,0.81
2155,2013,11,28,0,59,0,55,0,65,0.81
2156,2013,11,29,0,57,0,51,0,61,0.81
2157,2013,11,30,0,64,0,58,0,72,0.81
2158,2013,12,1,0,68,0,64,0,74,0.36
2159,2013,12,2,0,67,0,61,0,75,0.36
2160,2013,12,3,0,55,0,48,0,60,0.36
2161,2013,12,4,0,49,0,44,0,60,0.36
2162,2013,12,5,0,47,0,43,0,55,0.36
2163,2013,12,6,0,47,0,44,0,53,0.36
2164,2013,12,7,0,45,0,43,0,47,0.36
2165,2013,12,8,0,44,0,40,0,51,0.36
2166,2013,12,9,0,46,0,41,0,51,0.36
2167,2013,12,10,0,56,0,47,0,65,0.36
2168,2013,12,11,0,61,0,55,0,68,0.36
2169,2013,12,12,0,57,0,51,0,65,0.36
2170,2013,12,13,0,55,0,48,0,63,0.36
2171,2013,12,14,0,63,0,58,0,69,0.36
